"longitude_norm","latitude_norm","spline_mean","spline_lower","spline_upper","spline_prob_positive","longitude","latitude"
2.69849246231156,-3,1.68220919293626,-0.612797601907864,4.0504136305708,0.92525,110.785773337023,8.9683272991884
2.7286432160804,-3,1.70450274606777,-0.618975680317566,4.10086034261782,0.925125,111.660482304786,8.9683272991884
2.75879396984925,-3,1.72679629919929,-0.629683364120512,4.16424662614647,0.925625,112.535191272549,8.9683272991884
2.78894472361809,-3,1.74908985233081,-0.637965893045862,4.22212016295523,0.92575,113.409900240313,8.9683272991884
2.81909547738693,-3,1.77138340546233,-0.64109582414921,4.27794974527945,0.926,114.284609208076,8.9683272991884
2.84924623115578,-3,1.79367695859384,-0.652427711450152,4.33216386024093,0.926125,115.159318175839,8.9683272991884
2.87939698492462,-3,1.81597051172536,-0.658264946960242,4.39171323601305,0.926,116.034027143602,8.9683272991884
2.90954773869347,-3,1.83826406485688,-0.662542993132176,4.43767483321445,0.926,116.908736111365,8.9683272991884
2.93969849246231,-3,1.86055761798839,-0.666908655883829,4.49032091265748,0.926375,117.783445079128,8.9683272991884
2.96984924623116,-3,1.88285117111991,-0.676901025905162,4.54785734136159,0.926375,118.658154046891,8.9683272991884
3,-3,1.90514472425143,-0.679363724414991,4.60446280696325,0.926875,119.532863014655,8.9683272991884
-3,-2.96984924623116,-1.31969441971945,-6.48938017414949,4.87219551024659,0.282625,-54.5342215702102,9.30969869902905
-2.96984924623116,-2.96984924623116,-1.30851680443686,-6.4328056322063,4.84475566977024,0.282375,-53.659512602447,9.30969869902905
-2.93969849246231,-2.96984924623116,-1.29733918915428,-6.37654825526231,4.78802882704843,0.2825,-52.7848036346839,9.30969869902905
-2.90954773869347,-2.96984924623116,-1.28616157387169,-6.32671613238237,4.74219808133037,0.2825,-51.9100946669207,9.30969869902905
-2.87939698492462,-2.96984924623116,-1.27498395858911,-6.28124100432757,4.70020469049187,0.283,-51.0353856991576,9.30969869902905
-2.84924623115578,-2.96984924623116,-1.26380634330652,-6.23080518044052,4.65818808825726,0.283125,-50.1606767313945,9.30969869902905
-2.81909547738693,-2.96984924623116,-1.25262872802393,-6.17276047768073,4.61588375513278,0.283625,-49.2859677636313,9.30969869902905
-2.78894472361809,-2.96984924623116,-1.24145111274135,-6.12760358780708,4.56844406641065,0.283375,-48.4112587958682,9.30969869902905
-2.75879396984925,-2.96984924623116,-1.23027349745876,-6.07890273967471,4.52175016422887,0.28375,-47.536549828105,9.30969869902905
-2.7286432160804,-2.96984924623116,-1.21909588217618,-6.02181963665612,4.46771954900227,0.28325,-46.6618408603419,9.30969869902905
-2.69849246231156,-2.96984924623116,-1.20791826689359,-5.9711737709053,4.41486004693634,0.28275,-45.7871318925788,9.30969869902905
-2.66834170854271,-2.96984924623116,-1.19674065161101,-5.92325234051981,4.37135724376712,0.28275,-44.9124229248156,9.30969869902905
-2.63819095477387,-2.96984924623116,-1.18556303632842,-5.86667676317434,4.35198479615771,0.2825,-44.0377139570525,9.30969869902905
-2.60804020100502,-2.96984924623116,-1.17438542104583,-5.80325492790749,4.29832226260592,0.282625,-43.1630049892893,9.30969869902905
-2.57788944723618,-2.96984924623116,-1.16320780576325,-5.74397769327961,4.24059017293001,0.282625,-42.2882960215262,9.30969869902905
-2.54773869346734,-2.96984924623116,-1.15203019048066,-5.7050549896934,4.19669314270352,0.2825,-41.4135870537631,9.30969869902905
-2.51758793969849,-2.96984924623116,-1.14085257519808,-5.6511959884893,4.15279611247706,0.2825,-40.5388780859999,9.30969869902905
-2.48743718592965,-2.96984924623116,-1.12967495991549,-5.60079304665246,4.11461758468939,0.2825,-39.6641691182368,9.30969869902905
-2.4572864321608,-2.96984924623116,-1.11849734463291,-5.54307098473941,4.08169836200371,0.282125,-38.7894601504736,9.30969869902905
-2.42713567839196,-2.96984924623116,-1.10731972935032,-5.48803328900965,4.04677941709382,0.281625,-37.9147511827105,9.30969869902905
-2.39698492462312,-2.96984924623116,-1.09614211406773,-5.4383328605755,3.99714432768684,0.2815,-37.0400422149474,9.30969869902905
-2.36683417085427,-2.96984924623116,-1.08496449878515,-5.3812562938398,3.95736543406805,0.282,-36.1653332471842,9.30969869902905
-2.33668341708543,-2.96984924623116,-1.07378688350256,-5.32269720565659,3.9245480217776,0.282625,-35.2906242794211,9.30969869902905
-2.30653266331658,-2.96984924623116,-1.06260926821998,-5.27351460100973,3.85513667942187,0.282625,-34.415915311658,9.30969869902905
-2.27638190954774,-2.96984924623116,-1.05143165293739,-5.21572489497744,3.81206631983393,0.283,-33.5412063438948,9.30969869902905
-2.24623115577889,-2.96984924623116,-1.04025403765481,-5.15452721101917,3.76122985967826,0.28275,-32.6664973761317,9.30969869902905
-2.21608040201005,-2.96984924623116,-1.02907642237222,-5.10241872905735,3.71741921109314,0.283,-31.7917884083685,9.30969869902905
-2.18592964824121,-2.96984924623116,-1.01789880708963,-5.05075406468708,3.68249646630639,0.2835,-30.9170794406054,9.30969869902905
-2.15577889447236,-2.96984924623116,-1.00672119180705,-5.00222413348082,3.63969883352731,0.284,-30.0423704728423,9.30969869902905
-2.12562814070352,-2.96984924623116,-0.995543576524462,-4.94738982246866,3.60574864203781,0.284375,-29.1676615050791,9.30969869902905
-2.09547738693467,-2.96984924623116,-0.984365961241877,-4.89440326132745,3.54368735413268,0.2845,-28.292952537316,9.30969869902905
-2.06532663316583,-2.96984924623116,-0.973188345959291,-4.84376236011284,3.5003310430162,0.284625,-27.4182435695528,9.30969869902905
