"sample_id","tree","Intercept","longitude_norm","latitude_norm","log_n_speakers_norm","n_segments_norm","delta_norm","longitude_norm.latitude_norm","longitude_norm.log_n_speakers_norm","longitude_norm.n_segments_norm","longitude_norm.delta_norm","latitude_norm.log_n_speakers_norm","latitude_norm.n_segments_norm","latitude_norm.delta_norm","log_n_speakers_norm.n_segments_norm","log_n_speakers_norm.delta_norm","n_segments_norm.delta_norm"
757,"long_v3_CCD0.0.25",2.10971016366994,0.00925886950658997,0.093058826223837,0.0161866906771675,0.0190509347334176,-0.146224800188513,0.124834374724099,-0.0581709062103815,-0.0492366789885827,0.00723566327533846,-0.0714564867380789,-0.0714396281442388,0.0864649958109835,-0.0266635132303032,0.0354756341092403,0.0553935825241889
758,"long_v3_CCD0.0.25",1.88734440070792,-0.0299437082780762,0.117748598059483,0.0250939100845294,-0.0226880163556258,-0.0859707127158259,-0.0572081508718236,-0.0182796840473285,-0.0146681815092519,0.00810814711071629,-0.0654422268926185,-0.00777999882069782,-0.0298182722250878,0.010707321020503,0.0232215889970045,0.012837947738064
759,"long_v3_CCD0.0.25",2.16612017947749,-0.0826335205695448,-0.0143114680386489,0.0407999323451422,-0.0165122915595283,-0.156468792189671,0.0207654506201241,-0.0572035923334513,-0.000612940879909096,0.140760545772314,-0.0399453633983345,-0.129979877231185,0.0553097503854913,-0.0628360099814975,0.00433644131589612,0.155665845125462
760,"long_v3_CCD0.0.25",2.24072264336511,-0.180140404699157,-0.0706793889688068,0.0086532369479222,-0.139391861097693,-0.196786399920879,0.0019337236411566,0.0537588769610522,-0.0985934425111215,-0.0209434633610557,-0.0656435782563446,-0.0437286501136004,0.000669230984312871,-0.114352879224943,0.09782903745204,0.0386068589800887
761,"long_v3_CCD0.0.25",2.27192209303552,-0.0573123351306153,-0.200275783136998,-0.00947131270330647,-0.180755037831702,-0.181712652149053,0.321981112069521,0.0550512790156552,-0.296133592235848,-0.23517238744604,-0.217499648999616,-0.275942591569151,0.0177185101359364,-0.194402025693423,0.144379936488776,0.194670411755137
762,"long_v3_CCD0.0.25",1.93807575564289,-0.0986092954517345,0.0285355461960576,0.0303817243299362,-0.0246941817697359,-0.0700899875649958,0.00617789704795795,0.11597291119942,0.047236898208481,-0.0140490127886277,0.100739942925457,-0.170463051026927,0.0876469509137127,-0.085692950736952,0.0104551509709065,0.200001766773885
763,"long_v3_CCD0.0.25",1.99893307068558,-0.0289787500562094,0.0806250770376664,-0.0239077139523206,0.0161386554254109,-0.151990702774666,0.090998096553535,-0.111608163620788,0.015954518349063,0.0665704011252714,-0.152513827728921,-0.0676300353831266,0.0190914123361584,0.0430375236536015,0.0302483992840257,0.0392288014784691
764,"long_v3_CCD0.0.25",2.05774042301219,-0.0781549241343156,-0.0240558671941315,-0.00967501627569387,0.0916792111765363,-0.0777771142189214,0.104273811765911,0.00104810105729653,-0.0415692333187636,-0.0382065919046159,-0.0377934184415413,-0.127090153103843,-0.0724077343266512,-0.100980912685689,0.0581498498633994,0.058228552939357
765,"long_v3_CCD0.0.25",2.0889064747442,-0.151780300084148,-0.138263055507377,-0.029556277505501,0.0372326298688232,-0.0250154399146788,0.0778866894150731,0.0196265437688752,-0.0483282917283215,-0.1844430601224,-0.0814567964692239,-0.210973108683941,-0.118202836482968,-0.115849688157387,0.119872978837013,0.176724298079943
766,"long_v3_CCD0.0.25",1.8653472868233,-0.374516564305455,-0.280704404235549,-0.0991812095143942,0.0581092277259993,-0.0576990214460986,-0.0986768475760815,-0.0637026659754844,0.0114897899855234,-0.119271032437354,-0.114935326554176,-0.0705315173634636,-0.259466880015032,-0.033744327151227,-0.0982136121374945,0.118816443923086
767,"long_v3_CCD0.0.25",1.94856067964703,0.00188671882856329,0.115025026412442,-0.00199879944786849,0.0708767572075973,-0.172300965793325,0.155479866155752,-0.198058214322804,0.0515353616781214,0.0238910727795658,-0.120768115388702,0.0779201699787545,0.024281043362835,0.084291829017573,0.0768541157074354,0.00787783315155908
768,"long_v3_CCD0.0.25",1.93554694084837,-0.020818878276523,0.0990614066862392,0.0376308059062477,-0.00571501084156793,-0.122106513277711,0.0350001673622072,-0.0388747253972355,-0.0537210903548693,0.0977472735386342,-0.0131911263403194,0.00896114144304663,0.0997730579967461,-0.0441657535127032,-0.039632247271405,-0.0248762286450669
769,"long_v3_CCD0.0.25",2.1067488768743,-0.0869346209511202,0.0260294288388924,-0.00344321524919114,-0.00508671368117904,-0.00483114549625251,0.112827635206252,0.035173918236345,0.103375596988925,0.0677605513570267,0.0189131420354782,-0.0479438559925199,0.0397313378694157,-0.0921827511384739,0.0630216901001261,0.103225928289289
770,"long_v3_CCD0.0.25",2.04257323029854,-0.147226357586154,-0.140638192035367,0.0419240820287905,0.0493446701404399,-0.190912370556598,0.1480724542565,0.00302037026874274,-0.0752451526808189,0.0765590471255165,-0.0180094833835709,0.00774997231584514,0.113718715146805,-0.0191300023321598,0.0329863911314537,0.0151576229633637
771,"long_v3_CCD0.0.25",2.00930006984686,0.00114326329061783,0.075209855412892,-0.00825047458272877,-0.0550679973470223,-0.155760100825988,0.0315902253648206,-0.196029743005135,0.0618657316768799,0.023021211878374,-0.208715111852339,0.083509864093341,-0.00533037322835483,0.0764830269823996,0.0199716667778298,0.08074301544627
772,"long_v3_CCD0.0.25",1.98826575036317,-0.106133831767065,-0.0419915122979434,-0.0271849107208902,-0.0442776173742452,-0.0819843027767966,-0.0161881622079769,-0.0112236209991069,-0.13022776885216,-0.0781356970082573,-0.0269359503650195,-0.267764228102575,-0.123917841694456,-0.0628669705853123,0.054539087941063,0.162280746382448
773,"long_v3_CCD0.0.25",1.99868154850094,-0.0453154964935058,-0.102644211706857,-0.109699250058431,0.062046612220985,-0.013264010873787,0.0739952323910468,0.00422256434257064,0.0570604822823478,-0.104564110281511,-0.134765350831388,-0.0943441706461184,-0.163377252259214,-0.0503283878226513,0.117278862902298,0.169876404826778
774,"long_v3_CCD0.0.25",2.12570595411842,-0.0749783135693686,0.080660880901069,0.0768459411089046,0.014508199624604,-0.25494239360404,-0.0297353891782485,0.0313959695207681,-0.142085957538653,0.0615957156618315,-0.0139048055714728,-0.087264895445435,0.105112937012259,-0.134459454579122,0.0537005705057624,0.0407516167009532
775,"long_v3_CCD0.0.25",2.02052190162937,-0.0802561823678938,-0.136802344638911,-0.0554838920502158,-0.0289734263013905,-0.131506254236487,0.0613299008011848,-0.0514540018086532,-0.0167802932095409,-0.136476471338282,-0.138346602958608,-0.0828716282307416,-0.217123440269563,-0.0056794124895238,0.0531824272920636,0.142733382403472
776,"long_v3_CCD0.0.25",1.99512886260511,-0.00216955236440198,0.0726080367056489,0.0340060785692063,0.0746212965021289,-0.115688187156046,0.0711836899743796,0.0553160889972249,-0.0048730208158226,0.0496489827883768,0.00822665699033505,-0.0440066222530589,-0.0333037423729494,-0.0714985729545712,0.0116509488135702,0.0749893730992734
777,"long_v3_CCD0.0.25",2.00435376994573,-0.0999645984688934,-0.130833400174743,0.0331584278897682,-0.041897611522598,-0.119300710431095,0.0785502659867325,-0.0540203807967269,-0.022227375301855,-0.0636565067280066,-0.100191214470664,-0.0309160400973534,0.0143277099140749,-0.0179236664594551,0.0667193276736158,0.111152692941651
778,"long_v3_CCD0.0.25",2.12851871218109,-0.178451874961597,-0.257270398075844,0.139061174216264,-0.0665521539935291,0.0366541269224323,0.220922634119226,0.176684800256257,-0.268901116675836,-0.184863627533147,-0.110831755908562,-0.164915500146261,-0.0918153962650469,-0.153163040274276,0.12588758291277,0.169518104239411
779,"long_v3_CCD0.0.25",1.95958302800137,-0.0122371305538722,0.054323750623315,-0.0454934337346577,-0.0296644279580667,-0.00989727290470685,0.0873733293551202,-0.0301348370264881,-0.0631529671216141,-0.0777418712461574,-0.0832418227402698,-0.0984762537422494,-0.0606949831940739,-0.0469504533385374,0.0409437771342579,0.0329749083574551
780,"long_v3_CCD0.0.25",1.89309251801272,-0.32488137493554,-0.124058708868991,-0.0253804405661962,0.0166457445157543,-0.150760609853577,-0.0138000115472679,-0.0498691883571594,-0.068661944528032,-0.0644253595505212,-0.10532145432078,-0.0722778827081641,-0.137551131821803,-0.0198545936080694,-0.0136596113923982,0.0906281881272171
781,"long_v3_CCD0.0.25",2.28567741506933,-0.234175985403641,-0.305002192778978,0.190105344994456,-0.0917162128770089,-0.0833487739957856,0.254686018668553,0.163152149269503,-0.106789322356168,-0.0941076194134564,-0.0439039511061668,-0.0927682552447192,-0.043328731809804,-0.0546043966056763,0.113300766870415,0.241421695376221
782,"long_v3_CCD0.0.25",2.07539830464538,-0.017289796656655,-0.0786859300507686,-0.0306274616336566,0.0699703056943044,-0.112627726396727,0.18909877884087,-0.0574798093782028,0.0268310154411515,-0.029878179324534,-0.102804549600754,-0.0608468660723315,-0.0144344989233924,-0.0818500622845206,0.104777344299104,0.0575930693285888
783,"long_v3_CCD0.0.25",2.08570285057826,-0.125495394557618,-0.019535592098807,-0.0298741528713622,0.0542136806725335,-0.0651945253198914,-0.0982965300121525,-0.105215933819866,0.0533209450877192,0.108395897980215,0.000562133545563569,-0.16945962856718,-0.0692365163298763,0.00406476071301018,-0.0660147194500452,0.100667711839276
784,"long_v3_CCD0.0.25",1.8279589267432,-0.221881744218807,-0.147648738604084,0.0271606097816808,0.0664742114170984,-0.0450285992521747,-0.0362309582348506,0.00159684207127429,0.053124670638949,0.0790179073064523,-0.00687075468711319,-0.0624184661763583,-0.0732272841637253,-0.0795349078529825,-0.0314388732248653,0.083488493722238
785,"long_v3_CCD0.0.25",1.9277624148395,-0.246827516535559,-0.0238393699705442,0.0326307406577009,-0.00817068397840419,-0.135356211221035,-0.0462696584563881,0.0843009109295909,-0.0720975570559952,-0.0742674958476535,-0.0443435339449371,-0.0889384621051445,-0.109231869112835,-0.107816339699808,0.0549280889405354,0.0670100263067745
786,"long_v3_CCD0.0.25",2.04878102104022,-0.261845956146475,0.0464869284808398,0.0109016354437418,0.0708207036164097,-0.173080835355633,-0.0582238790161053,-0.0383754604552957,0.0144367616492992,0.203250868463527,0.0136562295520305,-0.089421030875598,0.0345717419229168,-0.0183909230328447,-0.0162987099120631,0.0489695139069499
787,"long_v3_CCD0.0.25",2.04296093656037,0.109487133055049,0.154879119642818,-0.051085268710037,0.030464436521739,-0.0901468394275099,-0.0222883694904997,-0.0667550157815289,0.00218702290123936,0.0263930004667916,-0.0204319972880652,-0.0962453598843265,-0.0172271304450169,-0.0358735180734057,0.101555716752466,0.0912570051490956
788,"long_v3_CCD0.0.25",2.01602874601591,-0.369421437342624,-0.295266287829483,-0.0167883939130581,-0.0488085459148749,-0.109208295282554,-0.0944893104540538,0.0377031248688573,-0.153405917342773,-0.102962262611019,-0.0275417935743866,-0.181946424724108,-0.175784708034468,-0.121033966367713,-0.0448864421066256,0.142924415373141
789,"long_v3_CCD0.0.25",2.06439461664084,-0.210007106973642,-0.107607353399371,0.0416117788346877,-0.00882059441533771,-0.106592039634834,-0.0155220542144088,-0.0234131593299277,-0.0444785748099245,0.0264950168216134,-0.00223428902344594,-0.106293172114798,-0.0575378839260019,-0.0293492289165958,-0.0417416772831632,0.138419129537289
790,"long_v3_CCD0.0.25",1.9117691747424,0.068900081747872,0.16023468820645,0.0957317811676834,-0.00466691630868109,-0.086956374301581,0.0748813215046122,-0.105449030263158,0.0599828926801947,0.097416606396872,-0.0611086380568245,0.0669024349552974,0.0979297756179637,0.0803319381320702,0.0236412799646655,-6.39616853226622e-05
791,"long_v3_CCD0.0.25",2.00579197843527,0.0227008698378335,-0.08590911123711,0.0712482564176582,-0.0593194866920972,-0.189246740661855,0.164388126944511,-0.0563573212070993,0.0430145321212517,0.101962982831086,-0.0385056331503865,0.0851500720229978,0.223062704193412,0.0224569131980938,0.0743183097684068,0.0425638642282641
792,"long_v3_CCD0.0.25",2.03320473659052,-0.443875186164124,-0.347207718829555,-0.0325592207475384,0.0486954688621534,-0.0314429382111092,-0.10798386008281,0.0305136493185654,-0.0175366931123407,-0.0015161115134803,0.131763557548808,-0.111118404626555,-0.147555457935605,-0.125601374521682,-0.0513973668246013,0.169558957508579
793,"long_v3_CCD0.0.25",2.17063466504347,-0.467548389194754,-0.193301149722881,-0.0774294324508643,-0.0224397971711628,-0.131064112504958,-0.189559712790151,0.130745607510113,-0.131075298530082,-0.0854505897622403,0.0150285465977726,-0.133999555569328,-0.149163811573581,-0.180623681124358,-0.0105993081124555,0.0921511231137597
794,"long_v3_CCD0.0.25",2.05454034578884,-0.10234783625814,-0.1229291557814,0.0593633347881319,0.101522971576295,-0.237095798668136,-0.0406340656931987,-0.0866775267149545,0.0714095861819517,0.0539669125566869,0.00221599926424389,0.0343501541361629,-0.0120273605411728,-0.0869279956292828,0.0487017487328936,0.0504747744863191
795,"long_v3_CCD0.0.25",2.29368679879565,-0.21582939093012,-0.0875454426028691,0.14727948462106,-0.0202567078632121,-0.147370800053709,0.102732547970635,0.138874158571254,-0.364908620023798,0.0826523233381369,-0.010802974394919,-0.224096398849122,0.108063461712031,-0.114534673297849,-0.0615901590400768,-0.0186067065478172
796,"long_v3_CCD0.0.25",2.11880396689911,-0.0179401880116299,-0.084847019563437,0.0753122589095133,-0.0039216278243103,-0.0917984939788806,0.164047015925256,0.080022008626232,-0.022311726816841,0.0384414697906412,0.00109954666924077,-0.1140682635546,0.0797436457018248,-0.0867110888698187,0.132092903132926,0.0921491604700777
797,"long_v3_CCD0.0.25",2.20309846105254,-0.127506805836314,-0.159821418373275,0.04253706609574,-0.113063618429739,-0.1091074777308,0.0660864674958511,0.0321154904443322,-0.130585412987898,-0.0295931622833002,0.00427327483378422,-0.201702023393459,-0.0471027104393594,-0.137677434285129,0.0362676310596407,0.101833012930002
798,"long_v3_CCD0.0.25",1.99447054536373,-0.216917336560561,-0.00140376213137013,0.0733293309520865,0.0452506798036478,-0.188510600237701,-0.107739817362247,-0.0276306485613976,0.0568431731157117,0.166086771155346,0.00382272268631027,0.0314620409916165,0.0670893006430192,-0.0655259261912971,-0.0232786431832331,-0.00781158180029129
799,"long_v3_CCD0.0.25",1.97418542743859,7.33999718416185e-05,0.0931582003315591,0.0336200920882539,-0.0172378853646561,-0.278036812809078,0.00939984312029474,-0.0791193048198057,0.021723598146388,0.141588556484929,-0.0352104272325795,0.0908831906412025,0.0627554372825854,0.0627214138205553,0.107939886395962,-0.0155331586273452
800,"long_v3_CCD0.0.25",2.01819489830363,-0.17534479313526,-0.238684910983263,0.0257168257223396,-0.0667829305374283,-0.0603681746784655,0.0253076763673568,0.0492699247306441,-0.0805691181016431,-0.154283868030177,0.0317905686375218,-0.21062743399462,-0.0568692647544918,-0.121542948082304,0.0446119855020881,0.222070001099687
801,"long_v3_CCD0.0.25",1.96739984953461,-0.103212084678302,0.110572367847694,0.15113479834819,-0.0668060025273464,-0.158676711382162,0.014111522127909,-0.0632797733922147,-0.0953135686747373,0.0531614501087267,-0.200622371007217,-0.0103689903379224,0.00618173962980088,0.0414425862503827,-0.0279632307315887,0.10319264138787
802,"long_v3_CCD0.0.25",2.12574979091036,-0.204334139262635,-0.0295094474354833,-0.0631408888243342,-0.0153134041023819,-0.139974797822257,0.0915883948596939,-0.0146294175623877,-0.0471841616566259,-0.0605609246671275,-0.0716880632150353,-0.173252211182265,-0.0619118007906047,-0.0845629976660755,0.0245175278686369,0.0497031889575499
803,"long_v3_CCD0.0.25",2.00450850787873,-0.16612243702493,-0.0547573793167303,-0.0097641886939457,-0.00688309391831264,-0.0285327271443543,0.00809379364849267,-0.0649121729359662,-0.0380724552007584,-0.00884120309816137,-0.0288112164471355,-0.0914777457439366,-0.0122891186252249,0.000308655735185518,0.0820851972581289,0.138118149383495
804,"long_v3_CCD0.0.25",1.7189718014505,-0.197662472755944,-0.0269701738792962,0.0165544740651283,-0.0742835411966173,-0.0673817929772862,-0.0170896839864961,-0.0614308131118479,-0.138756116638321,-0.0289101651625935,-0.11423339868136,-0.209222875206414,-0.0602836824848583,-0.0263698853040543,-0.0979784658395285,0.0925644431898561
805,"long_v3_CCD0.0.25",1.9463308684117,-0.0736663615960388,-0.0674661281727281,0.0171198608006302,0.0249744636609204,-0.065304243097363,-0.039756908580831,-0.0579466960971183,-0.119652279617896,0.0519365317021126,-0.0633801706132383,-0.174098363908235,-0.0941949725189172,-0.0460338714000414,0.00201221995565522,0.107814728713043
806,"long_v3_CCD0.0.25",2.12155329630734,-0.120962180064994,0.0604787391817596,0.0458412533830031,0.0173938079202274,-0.0732778942190743,-0.0559190273636123,-0.0301997412389395,-0.0848877436194262,0.046027661364072,-0.0829139746784435,-0.165946093737569,-0.16196992810652,-0.0342991198754889,0.0735526721328761,0.0954542769767103
807,"long_v3_CCD0.0.25",2.01486243090588,-0.302459092364439,0.00144855181925008,0.0985708875595087,-0.00889929397500137,-0.185712726408788,-0.03088139507178,0.0116673735076134,-0.013599106761245,0.021350274567749,-0.134145821803938,0.110043354400351,-0.0194361224759631,0.0144558327455886,-0.0280958863172223,0.0275413178559176
808,"long_v3_CCD0.0.25",1.99054826088765,-0.172152874759602,0.16885592393904,0.0207638507946992,0.0516844658276261,-0.0541152483971706,-0.073655841154603,-0.0174131183482115,0.00889225150098482,0.129408729412919,0.00632164615836488,0.0256426324240551,-0.0264725807226678,-0.0308528743777851,0.0044208395183911,-0.0426062592420253
809,"long_v3_CCD0.0.25",1.86021044444769,-0.00444871260529391,0.109222754373886,-0.0204077811635306,0.0642319856811778,-0.16631814587355,-0.0611856250648352,-0.123496939326782,0.0306571837111549,0.0805278441032224,-0.0825981888196027,0.085856383969858,-0.0579011324187344,-0.0304577326651426,-0.0117889401448174,-0.0306564532096941
810,"long_v3_CCD0.0.25",2.0185921356408,-0.0728297566519531,0.0462345013295986,-0.0239140158511294,0.0813320015102206,-0.164894145547323,-0.00101292069280238,-0.104867242821245,0.0340353056178891,0.053282313022325,-0.0161024756176042,-0.111693095647826,-0.0917834964364715,-0.0124592590201934,-0.0153141097080909,0.0677086995064434
811,"long_v3_CCD0.0.25",2.07798479562063,0.058245947003403,0.0287113579040606,0.0221588481822365,-0.0568481837448296,-0.0611221703935364,0.156594272438479,-0.0628486517763648,0.109821960670378,0.00647757006187447,-0.0785345808813858,0.0662519702803396,0.0295344670181255,0.124291691615259,0.124557789441613,0.0509002955257806
812,"long_v3_CCD0.0.25",1.79172563267026,-0.174204664928497,-0.0570015546397927,0.0189983293734791,0.0454103541555046,0.0406710938156801,0.0419708921518655,0.0120254431376327,-0.0236401408481842,0.0207854483429022,0.0168666757888058,-0.0257065041053436,0.0121162135814257,-0.0217640971071887,-0.0153803647183903,-0.052047581298127
813,"long_v3_CCD0.0.25",2.00148787146126,0.0171566689893288,-0.109119327731751,-0.117881752679924,-0.00229767154787442,0.00991483720959061,0.0514975551178645,-0.123598605291955,-0.0968897604967682,-0.261647688927426,-0.138068987753769,-0.17284912566347,-0.224583085672256,0.0366867931911304,0.0964689815862119,0.0873639346280977
814,"long_v3_CCD0.0.25",2.24337575309128,-0.0911513346126041,-0.221540415598248,0.0426387840075425,-0.057674165359698,-0.0720931050536193,0.308314876485025,-0.031955866000604,-0.23627845211023,-0.02174951627772,-0.217964924491367,-0.367385845210606,-0.11600415197828,-0.160652343341228,0.0571013405162966,0.226387280757212
815,"long_v3_CCD0.0.25",2.02292193882367,-0.29304721142689,-0.264370403871685,-0.00243630222553435,0.0333390419427836,-0.0444985622364001,-0.0105866185390934,0.106026142286918,-0.0195313804421033,-0.114990040815663,-0.01268224781293,-0.190579767496541,-0.184633353718805,-0.101594440841816,0.0548507067527918,0.193086373492111
816,"long_v3_CCD0.0.25",2.10864686484843,-0.134828914459888,0.104026277575935,-0.0104010885202279,0.082020086437904,-0.140661394173235,-0.0850447432929487,-0.0905985492201648,0.0501343681056591,0.0730801308041957,0.0154517548321898,-0.0776297883716089,-0.0391166747640372,-0.0290130811563985,-0.00330465389547341,0.0445984410602421
817,"long_v3_CCD0.0.25",2.21267293115659,-0.0883186883632694,-0.0682278558489887,-0.0496741016956764,0.0347541367218802,-0.05109524324552,0.281528255011089,-0.0896558443070147,-0.201725504087637,0.0552584593184283,-0.156551989016245,-0.246140398745873,-0.0841555243619923,-0.105499916218449,-0.0439715522560987,0.032106092884617
818,"long_v3_CCD0.0.25",2.10998833986224,-0.155261956904287,-0.141753143558487,-0.0316623111820767,0.0408549884989742,-0.0806370487456139,0.0646888181739633,0.0471601269506761,-0.140301441882909,-0.0997967489932698,-0.0367739684910738,-0.220953023556323,-0.177802506034437,-0.182535029302231,0.0571513111978302,0.0832316467318396
819,"long_v3_CCD0.0.25",2.13938287284375,-0.123624732470742,0.0110462896280491,-0.0226345619522513,0.0564825600273844,-0.0584696210678949,-0.0522329161739372,-0.0116783275680583,-0.0442206075761704,0.0876500585176676,-0.0220962706498953,-0.0283192102325461,0.0570125439378812,-0.0114748390139761,0.0325684191906897,-0.00153181980597185
820,"long_v3_CCD0.0.25",2.23890978893374,-0.203763271642917,-0.100396160494176,0.0728880805462766,-0.027575303439311,-0.0702858222273688,0.1209664685941,0.167145533523911,-0.255595525656327,-0.245216562158933,-0.0359562756552094,-0.205060515571892,-0.0879450930767545,-0.144815281300742,0.00542293575357441,0.149170786222852
821,"long_v3_CCD0.0.25",2.05035427415146,-0.11068353546277,-0.0488426194447503,-0.135067443792682,0.236574958346561,-0.121161328687311,-0.00794103155525915,-0.0952377468683618,0.0309034036934455,0.126172644198986,-0.0349254076901628,-0.185334893358889,-0.159851953623835,-0.11590684207955,2.27545965203902e-05,-0.00243225555506097
822,"long_v3_CCD0.0.25",1.99645578796746,-0.181547926051153,-0.0583000411517363,0.0413404653047029,0.153774575442829,0.0305728290265012,-0.0831210851177644,-0.000901555308364098,0.185959373527545,-0.104413330332814,0.0184834695715597,-0.0322694658006537,-0.114280377634034,-0.0356417307886088,0.0126525344820565,0.127268147992695
823,"long_v3_CCD0.0.25",1.79859574669705,-0.255282490258655,-0.0423306992678228,-0.139537101549257,-0.0351113315037287,-0.13790911906077,-0.0168414522136284,-0.0708380317694012,0.160140860368479,-0.148855128182839,0.030533869771611,0.107451778685873,-0.109968873825441,-0.0469159181643301,0.0118325106435711,0.00925226661757317
824,"long_v3_CCD0.0.25",2.10675506503927,-0.169328475168472,-0.056518678335238,0.133456756355664,-0.0711270348969266,-0.132285381798154,-0.0208375211129165,0.21974073577318,-0.112125880845734,-0.0631047282689741,-0.0351539124773657,-0.0206549493194056,-0.0364653526268056,-0.12734173540146,0.0432512194741243,0.109705165102977
825,"long_v3_CCD0.0.25",1.98521678445128,-0.186260672998567,-0.00878338003082086,0.0455906793261229,0.0778418152875033,-0.121798745858278,0.0748488925494771,-0.0187688194421625,-0.0156425216429369,-0.0103869916978416,-0.0628323888554252,-0.0429082070943967,-0.0967511241018758,0.00286235017479033,-0.00782922396503098,-0.014729787541869
826,"long_v3_CCD0.0.25",1.96863028201794,-0.217866624901251,-0.112197496159834,0.0210793950551516,0.0185790048778671,-0.0812150802686969,-0.0206410804781121,0.0543627464330947,-0.0235336019696886,-0.063340290973997,-0.0292429266160629,-0.151398829770167,-0.131332942914346,-0.0776511660077681,0.0829773209444835,0.156624608427385
827,"long_v3_CCD0.0.25",1.96817750258972,-0.198539121330265,-0.0234633394370083,0.168685998186568,-0.0939778289598355,-0.129105750424383,-0.0655681229315722,0.0697725089393898,-0.0726412755541544,0.0815265740846214,-0.0272308435106791,-0.0104253339740073,0.0659197339613674,0.0887054215023116,-0.0578640247321897,0.047794572582421
828,"long_v3_CCD0.0.25",2.09441693678485,-0.108932912754208,0.0141262603156678,0.0602934365969859,0.0281343014236076,-0.230822737400443,0.072132278074391,-0.0880235373339311,-0.0685350322301817,0.242814587920288,-0.101151775493446,-0.090116237786915,0.125227451903944,0.0103557996609167,0.0710136917844127,0.0502644894687836
829,"long_v3_CCD0.0.25",2.22912285996881,-0.0498271713159556,0.0695875644102156,0.00287307506260438,0.0424974488943833,-0.12606015480679,0.0134773149917346,-0.0822072000919123,-0.0440561001290942,0.133612869041197,-0.0255343349932719,0.0428203384944605,0.106261998084807,0.0382861090832396,0.0341480262225107,0.0756853143208893
830,"long_v3_CCD0.0.25",1.97222929474818,-0.467813693226375,-0.0767569211795681,-0.0305521861079528,0.154430989563279,-0.0258107887105956,-0.191453808309354,0.076484820191472,0.0697190822542195,-0.0245793104636125,0.022821687038701,-0.140081983511943,-0.245567365570199,-0.119860423123967,0.0529470759726331,0.0864759652075889
831,"long_v3_CCD0.0.25",2.21350874934742,-0.00490010245371431,0.0335316830593419,0.10251802746733,-0.0756579782760908,-0.131261382012898,0.13149283734039,-0.116589769079048,-0.14022333973646,0.0170546463385736,-0.165863110475555,-0.235212569363435,0.0432934852863581,-0.0411293925431607,0.0982967159627859,0.207039247770985
832,"long_v3_CCD0.0.25",2.08529333221495,-0.459180351237947,-0.353017816647268,0.0956476027378609,0.0198415827337284,-0.112660021796026,-0.0617032172351025,-0.0326758583576132,-0.129670722034242,-0.210092159999472,-0.175719925528441,-0.226043297456286,-0.200686707656362,-0.0685572131541368,-0.0191418737887574,0.324589430925554
833,"long_v3_CCD0.0.25",1.83259844919208,-0.086720536349278,-0.0135146226925826,-0.0891148158766958,0.037016522373705,-0.142485028187163,0.00170007045645522,-0.188264811651306,0.0970597885352542,-0.0961931558155445,-0.187355004116708,0.0775269308507902,-0.169705544960359,0.0281738330305374,0.0151270220082639,0.0326213190287718
834,"long_v3_CCD0.0.25",2.0297961814712,-0.0685676302427836,-0.0742225946713632,0.00237440540836057,-0.0144354616418571,-0.105247485223507,0.0222554649362869,-0.0431847471035836,-0.088478525675095,-0.120573633571283,-0.0978972523227418,-0.189943805700004,-0.0646487577559238,-0.0482079913452369,0.0618819001530704,0.134650643807606
835,"long_v3_CCD0.0.25",1.97438092888284,-0.193874982780696,-0.0707070679735677,-0.0355038572150658,0.0153273203404286,-0.0200823861331373,-0.214355009520938,-0.0195761756411781,0.10513114901466,0.110101804985454,0.0348852017805767,-0.137429500714096,-0.267514721891188,-0.0578214770986357,-0.0602049742678896,0.132458851876075
836,"long_v3_CCD0.0.25",1.88158293190481,-0.164104409961181,0.0879115616749561,0.0753731324293599,0.0545920175571398,-0.0669531229623443,-0.0990698871705296,-0.0916685746432032,0.061619860474082,0.100032247315194,-0.0930496561259273,-0.0865889537190399,-0.109854481299123,0.0575286477470064,0.068148461460298,0.136707131260996
837,"long_v3_CCD0.0.25",1.83687422351429,-0.0517297229029914,-0.0260990735006916,0.0528060656506667,0.0645818471736653,-0.0155937774780619,0.0427266540433972,-0.0560732826995596,0.0132098925337479,-0.0580535327569321,-0.114813728640694,0.0496495477783652,-0.05854639420635,0.0666609915665664,0.120462165571003,-0.0546005522350007
838,"long_v3_CCD0.0.25",1.79520942654597,-0.196822539234144,-0.0628809839889501,0.0176017554911013,-0.0224688160812965,-0.0400396848286609,-0.038727759452676,0.0502474188322499,0.0041673924452897,0.0295325187283383,0.0636602548686173,-0.139529802404809,-0.0274377664288486,-0.147010495723246,-0.0474342559996187,0.0952562680071338
839,"long_v3_CCD0.0.25",1.96291806508463,-0.0114133506080692,0.142972636721143,0.0945803202252749,-0.101823199355267,-0.0797751261871957,-0.0678859800453412,-0.16235147252312,0.124120655807114,0.0959445588495857,-0.0813123090269102,0.0786419275026457,0.0718758177064235,0.0806706691513541,-0.023527996730686,0.167501338961905
840,"long_v3_CCD0.0.25",2.18125428552978,0.0311936516076758,-0.0981785262661262,-0.032596232632314,-0.00386171716087918,-0.118534145301036,0.137658523086723,-0.12375714011015,-0.0586791882623877,-0.0350898093108921,-0.0931645021722838,-0.155200498025971,-0.026668677386971,-0.0249181690592863,0.137013357066936,0.0929629331294111
